Data;Saiu;Entrou;Custo_Transferido;Data_Original
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-12;USDT;ETH;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-08-24
2025-10-13;ETH;SOL;0,0;2025-08-24
2025-10-13;ETH;SOL;0,0;2025-08-24
2025-10-13;ETH;SOL;0,0;2025-08-24
2025-10-13;ETH;SOL;0,0;2025-08-24
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-13;ETH;SOL;0,0;2025-10-12
2025-10-14;USDT;SUI;0,0;2025-10-14
2025-10-14;USDT;SUI;0,0;2025-10-14
2025-10-14;USDT;SUI;0,0;2025-10-14
2025-10-14;USDT;SUI;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-13
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;SUI;USDT;0,0;2025-10-14
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;PENGU;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-13
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;SOL;USDT;0,0;2025-10-14
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
2025-10-15;USDT;SUI;0,0;2025-10-15
