Operação;Data;Hora;Moeda;Quantidade;Valor (Custo FIFO);Ativo_Contraparte;Valor_Recebido_Contraparte;Status_Fiscal
Venda para Fiat (Tributável);2025-12-04;10:43:53;BNB;-0,00412146;0,37;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-04;10:43:53;BNB;-4,464e-05;0,0;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-04;10:43:53;SOL;-19,96;189,61;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-04;10:43:53;SOL;-37,642;237,4;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-04;10:43:53;SOL;-32,826;51,63;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-04;10:43:53;BNB;-0,003887;0,35;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-04;10:43:53;SOL;-32,06;222,93;USDT;29308,680000000004;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-490,9;71,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-328,1;17,17;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00021496;0,02;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00157669;0,14;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-8,59e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00044964;0,04;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00075519;0,07;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00064936;0,06;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00036736;0,03;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-3,2;0,17;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-277,7;14,53;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-567,3;169,67;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-1192,0;65,97;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00044502;0,04;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-162,5;8,5;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00063623;0,06;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-4,23e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-1192,0;372,85;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-7,0;0,56;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,0007663;0,07;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-6,6e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-257,4;20,7;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-336,0;332,77;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,0007503;0,07;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-6,5;0,45;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-336,4;21,01;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-6,5;0,25;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-1533,7;112,05;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-4,6;0,2;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-579,3;25,29;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00044449;0,04;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-481,0;21,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00034047;0,03;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00043401;0,04;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00016906;0,02;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-4,23e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-9,25e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-339,9;14,84;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-3,2;0,14;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00202893;0,18;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-8,59e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00157679;0,14;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-8,59e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00075042;0,07;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-570,9;24,92;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-567,2;59,46;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,0001766;0,02;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-6,08e-06;0,0;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;BNB;-0,00064014;0,06;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-6,5;0,25;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-5,0;0,19;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-483,9;18,86;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-133,5;5,2;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;13:53:45;SUI;-127,8;11,26;USDT;15641,18273;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-1529,3;220,57;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-77,9;7,83;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-435,2;40,8;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-8,34e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-8,34e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-6,32e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00085002;0,08;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-8,34e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00153289;0,14;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-500,0;33,9;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,0003403;0,03;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-4,7;0,28;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00010484;0,01;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-134,2;8,04;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-6,2;0,37;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00035694;0,03;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-6,2;0,37;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-1139,1;95,72;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-7,615e-05;0,01;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-4,44e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-207,0;8,07;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-8,34e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-217,7;8,49;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-6,2;0,24;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-590,0;56,74;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-4,3e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-16,3;0,64;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00011251;0,01;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00079396;0,07;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-3,3;0,13;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00079401;0,07;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00029297;0,03;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-4,17e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-67,0;2,61;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00027855;0,02;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-476,8;121,67;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-590,0;25,76;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00079391;0,07;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-3,2;0,14;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-233,2;10,16;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-0,00022432;0,02;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-2,193e-05;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-83,6;3,26;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-4,44e-06;0,0;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-3,2;0,12;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-3,3;0,13;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;SUI;-1499,7;196,21;USDT;16167,065330000001;Tributável
Venda para Fiat (Tributável);2025-12-07;21:39:06;BNB;-4,3e-06;0,0;USDT;16167,065330000001;Tributável
