Data;Moeda;Qtd;Tipo;Status
2025-04-20;USDT;1024,941734;ENTRADA;Entrada Direta/Rendimento
2025-04-20;USDT;3048,337448;ENTRADA;Entrada Direta/Rendimento
2025-04-20;USDT;0,015;ENTRADA;Entrada Direta/Rendimento
2025-04-22;SUI;20000,0;ENTRADA;Entrada Direta/Rendimento
2025-04-23;SUI;20000,0;ENTRADA;Entrada Direta/Rendimento
2025-04-23;BNB;0,02;SAÍDA;Levantamento Externo
2025-04-23;USDT;1593,94225511;ENTRADA;Entrada Direta/Rendimento
2025-04-24;TIA;999,998133;ENTRADA;Entrada Direta/Rendimento
2025-04-24;TIA;999,998134;ENTRADA;Entrada Direta/Rendimento
2025-04-25;USDT;3931,00554836;ENTRADA;Entrada Direta/Rendimento
2025-05-01;SUI;10000,0;SAÍDA;Levantamento Externo
2025-05-01;SOL;8,42;ENTRADA;Entrada Direta/Rendimento
2025-05-04;BTC;1,00012;SAÍDA;Levantamento Externo
2025-05-06;USDT;2510,0;SAÍDA;Levantamento Externo
2025-05-12;SUI;10000,0;SAÍDA;Levantamento Externo
2025-05-12;SUI;9544,06;SAÍDA;Levantamento Externo
2025-05-12;ENA;9223,37657276;ENTRADA;Entrada Direta/Rendimento
2025-05-12;ENA;920,19698396;ENTRADA;Entrada Direta/Rendimento
2025-05-12;USDT;9100,0;SAÍDA;Levantamento Externo
2025-05-15;SUI;10000,64;SAÍDA;Levantamento Externo
2025-05-15;BTC;0,5;ENTRADA;Entrada Direta/Rendimento
2025-05-17;BTC;0,50006892;ENTRADA;Entrada Direta/Rendimento
2025-05-23;SOL;8,0;ENTRADA;Entrada Direta/Rendimento
2025-05-28;BNB;5,33;ENTRADA;Entrada Direta/Rendimento
2025-05-28;GUN;51,89;SAÍDA;Levantamento Externo
2025-05-28;GUN;50,0;ENTRADA;Entrada Direta/Rendimento
2025-05-28;GUN;60100,11;SAÍDA;Levantamento Externo
2025-05-30;SOL;3,5;ENTRADA;Entrada Direta/Rendimento
2025-05-30;USDT;2154,48607178;SAÍDA;Levantamento Externo
2025-05-30;WLD;100,1;SAÍDA;Levantamento Externo
2025-05-30;WLD;50,00922301;ENTRADA;Entrada Direta/Rendimento
2025-05-30;WLD;9950,2;SAÍDA;Levantamento Externo
2025-05-31;USDT;1000,0;SAÍDA;Levantamento Externo
2025-05-31;USDT;1000,0;SAÍDA;Levantamento Externo
2025-06-07;USDT;3,0134;ENTRADA;Entrada Direta/Rendimento
2025-06-07;USDT;8000,0;SAÍDA;Levantamento Externo
2025-06-10;USDT;10000,0;SAÍDA;Levantamento Externo
2025-06-21;WIF;10000,0;ENTRADA;Entrada Direta/Rendimento
2025-06-22;SUI;11,0;ENTRADA;Entrada Direta/Rendimento
2025-06-22;SUI;9989,0;ENTRADA;Entrada Direta/Rendimento
2025-06-24;USDT;8540,67852546;ENTRADA;Entrada Direta/Rendimento
2025-06-24;SUI;10000,0;ENTRADA;Entrada Direta/Rendimento
2025-06-27;SOL;10,0;ENTRADA;Entrada Direta/Rendimento
2025-06-29;BNB;0,01870524;ENTRADA;Entrada Direta/Rendimento
2025-06-29;BNB;0,01796;ENTRADA;Entrada Direta/Rendimento
2025-07-01;USDT;10000,0;SAÍDA;Levantamento Externo
2025-07-01;USDT;9999,9;ENTRADA;Entrada Direta/Rendimento
2025-07-01;USDT;11000,0;SAÍDA;Levantamento Externo
2025-07-01;USDT;9000,0;SAÍDA;Levantamento Externo
2025-07-02;USDT;10000,0;SAÍDA;Levantamento Externo
2025-07-12;USDT;999,8;ENTRADA;Entrada Direta/Rendimento
2025-07-13;USDT;3000,0;SAÍDA;Levantamento Externo
2025-07-13;USDT;3000,0;SAÍDA;Levantamento Externo
2025-07-13;USDT;7000,0;SAÍDA;Levantamento Externo
2025-07-17;USDT;15007,0;SAÍDA;Levantamento Externo
2025-07-18;USDT;101,0;ENTRADA;Entrada Direta/Rendimento
2025-07-18;USDT;10491,21499062;SAÍDA;Levantamento Externo
2025-07-18;USDT;9694,85;SAÍDA;Levantamento Externo
2025-07-19;USDT;4000,0;ENTRADA;Entrada Direta/Rendimento
2025-07-19;USDT;8577,95386;SAÍDA;Levantamento Externo
2025-07-20;USDT;18000,0;SAÍDA;Levantamento Externo
2025-07-22;USDT;10000,0;SAÍDA;Levantamento Externo
2025-07-23;USDT;22000,0;ENTRADA;Entrada Direta/Rendimento
2025-07-23;USDT;21940,0;ENTRADA;Entrada Direta/Rendimento
2025-08-02;USDT;2715,86737;SAÍDA;Levantamento Externo
2025-08-04;USDT;10008,39;ENTRADA;Entrada Direta/Rendimento
2025-08-06;USDT;5004,844082;SAÍDA;Levantamento Externo
2025-08-08;ETH;0,025;ENTRADA;Entrada Direta/Rendimento
2025-08-08;ETH;0,01;SAÍDA;Levantamento Externo
2025-08-08;ETH;0,015;SAÍDA;Levantamento Externo
2025-08-09;SOL;12,0;ENTRADA;Entrada Direta/Rendimento
2025-08-09;PENGU;32,0;SAÍDA;Levantamento Externo
2025-08-09;PENGU;16,0;ENTRADA;Entrada Direta/Rendimento
2025-08-09;PENGU;250016,0;SAÍDA;Levantamento Externo
2025-08-09;PENGU;250016,0;SAÍDA;Levantamento Externo
2025-08-09;USDT;2160,0;SAÍDA;Levantamento Externo
2025-08-09;ETH;0,0167;ENTRADA;Entrada Direta/Rendimento
2025-08-09;USDT;300,0;ENTRADA;Entrada Direta/Rendimento
2025-08-09;ETH;0,0868;SAÍDA;Levantamento Externo
2025-08-10;USDT;7000,0;ENTRADA;Entrada Direta/Rendimento
2025-08-10;USDT;40,643206;SAÍDA;Levantamento Externo
2025-08-10;SUI;11,0;SAÍDA;Levantamento Externo
2025-08-10;SUI;9989,26;SAÍDA;Levantamento Externo
2025-08-10;SUI;10001,06;SAÍDA;Levantamento Externo
2025-08-12;USDT;2890,0;ENTRADA;Entrada Direta/Rendimento
2025-08-13;USDT;9722,475;ENTRADA;Entrada Direta/Rendimento
2025-08-18;PENGU;250000,0;SAÍDA;Levantamento Externo
2025-08-18;PENGU;250050,0;SAÍDA;Levantamento Externo
2025-08-19;USDT;11980,55062063;ENTRADA;Entrada Direta/Rendimento
2025-08-22;USDT;2148,0;SAÍDA;Levantamento Externo
2025-09-12;USDT;2200,60247263;SAÍDA;Levantamento Externo
2025-09-14;USDC;5002,0;SAÍDA;Levantamento Externo
2025-09-17;USDT;3000,0;SAÍDA;Levantamento Externo
2025-09-18;SOL;7,0;ENTRADA;Entrada Direta/Rendimento
2025-09-19;USDT;771,52;SAÍDA;Levantamento Externo
2025-09-19;USDT;1702,2;SAÍDA;Levantamento Externo
2025-09-20;USDT;1000,0;SAÍDA;Levantamento Externo
2025-09-24;SOL;12,0;ENTRADA;Entrada Direta/Rendimento
2025-09-24;USDT;2601,65;SAÍDA;Levantamento Externo
2025-09-26;BTC;0,5;ENTRADA;Entrada Direta/Rendimento
2025-09-28;SOL;367,0;ENTRADA;Entrada Direta/Rendimento
2025-09-28;PENGU;129,0;SAÍDA;Levantamento Externo
2025-09-28;PENGU;499929,0;SAÍDA;Levantamento Externo
2025-09-28;PUMP;1572897,0;SAÍDA;Levantamento Externo
2025-09-28;SIGN;17110,0;SAÍDA;Levantamento Externo
2025-09-29;WLD;17,06;SAÍDA;Levantamento Externo
2025-09-29;WLD;108,06;SAÍDA;Levantamento Externo
2025-09-29;WLD;9874,88;SAÍDA;Levantamento Externo
2025-10-02;USDT;16807,8245;ENTRADA;Entrada Direta/Rendimento
2025-10-02;ZEC;1,02;SAÍDA;Levantamento Externo
2025-10-02;ZEC;10,0;SAÍDA;Levantamento Externo
2025-10-02;ZEC;39,18;SAÍDA;Levantamento Externo
2025-10-10;BTC;0,50100233;SAÍDA;Levantamento Externo
2025-10-10;USDC;11145,987492;ENTRADA;Entrada Direta/Rendimento
2025-10-10;USDT;167,0;ENTRADA;Entrada Direta/Rendimento
2025-10-12;SUI;5000,0;ENTRADA;Entrada Direta/Rendimento
2025-10-12;SUI;5030,0;ENTRADA;Entrada Direta/Rendimento
2025-10-12;SOL;270,37981258;ENTRADA;Entrada Direta/Rendimento
2025-10-12;SUI;10040,69295517;ENTRADA;Entrada Direta/Rendimento
2025-10-12;PENGU;500010,0002;ENTRADA;Entrada Direta/Rendimento
2025-10-12;WIF;10000,742256;ENTRADA;Entrada Direta/Rendimento
2025-10-12;USDC;50010,0;SAÍDA;Levantamento Externo
2025-10-12;BTC;0,50757754;ENTRADA;Entrada Direta/Rendimento
2025-10-14;SOL;196,91963076;ENTRADA;Entrada Direta/Rendimento
2025-10-17;USDC;10000,5;SAÍDA;Levantamento Externo
2025-10-17;USDC;40004,5;SAÍDA;Levantamento Externo
2025-10-17;USDC;50005,0;SAÍDA;Levantamento Externo
2025-10-17;USDC;25002,0;SAÍDA;Levantamento Externo
2025-10-17;BTC;0,5;ENTRADA;Entrada Direta/Rendimento
2025-10-17;USDT;3035,95889899;SAÍDA;Levantamento Externo
2025-10-18;USDT;10000,0;SAÍDA;Levantamento Externo
2025-10-19;SOL;122,0;ENTRADA;Entrada Direta/Rendimento
2025-10-21;LPT;75,0015;ENTRADA;Entrada Direta/Rendimento
2025-10-21;CETUS;4681,36635326;ENTRADA;Entrada Direta/Rendimento
2025-10-21;SUI;1535,183765;ENTRADA;Entrada Direta/Rendimento
2025-10-21;USDC;50008,500589;ENTRADA;Entrada Direta/Rendimento
2025-10-21;USDC;0,001;ENTRADA;Entrada Direta/Rendimento
2025-10-30;PUMP;1572739,0;ENTRADA;Entrada Direta/Rendimento
2025-10-31;USDT;933,0;SAÍDA;Levantamento Externo
2025-11-02;USDT;18765,29752044;ENTRADA;Entrada Direta/Rendimento
2025-11-04;USDT;3801,34376413;SAÍDA;Levantamento Externo
2025-11-04;USDC;50001,010555;SAÍDA;Levantamento Externo
2025-11-06;SUI;10138,0;ENTRADA;Entrada Direta/Rendimento
2025-11-08;USDT;17800,0;ENTRADA;Entrada Direta/Rendimento
2025-11-12;USDT;555,01;SAÍDA;Levantamento Externo
2025-11-15;BNB;0,00501;SAÍDA;Levantamento Externo
2025-11-15;USDT;30,01;SAÍDA;Levantamento Externo
2025-11-15;USDT;29970,01;SAÍDA;Levantamento Externo
2025-11-19;SIGN;17109,66;ENTRADA;Entrada Direta/Rendimento
2025-11-20;USDT;1001,01;SAÍDA;Levantamento Externo
2025-11-20;WLD;10,0;ENTRADA;Entrada Direta/Rendimento
2025-11-20;WLD;9990,0;ENTRADA;Entrada Direta/Rendimento
2025-11-21;USDT;30000,01;SAÍDA;Levantamento Externo
2025-11-21;WLD;10000,0;ENTRADA;Entrada Direta/Rendimento
2025-11-22;SOL;100,0;ENTRADA;Entrada Direta/Rendimento
2025-11-22;USDT;751,0;ENTRADA;Entrada Direta/Rendimento
2025-11-22;USDT;1610,0;ENTRADA;Entrada Direta/Rendimento
2025-11-23;USDT;100,61;SAÍDA;Levantamento Externo
2025-11-23;USDT;59900,6;SAÍDA;Levantamento Externo
2025-11-29;SUI;10106,99702;ENTRADA;Entrada Direta/Rendimento
2025-12-04;SOL;204,0;ENTRADA;Entrada Direta/Rendimento
2025-12-05;USDC;6736,2;SAÍDA;Levantamento Externo
2025-12-08;XRP;9,999988;ENTRADA;Entrada Direta/Rendimento
2025-12-08;VTHO;6004,70195934;ENTRADA;Entrada Direta/Rendimento
2025-12-08;XRP;19,0;ENTRADA;Entrada Direta/Rendimento
2025-12-11;XRP;9,0;ENTRADA;Entrada Direta/Rendimento
2025-12-11;BTC;0,00606597;ENTRADA;Entrada Direta/Rendimento
2025-12-12;ADA;2,0;SAÍDA;Levantamento Externo
2025-12-12;XRP;8,99999;ENTRADA;Entrada Direta/Rendimento
2025-12-12;ADA;10,796281;ENTRADA;Entrada Direta/Rendimento
2025-12-19;USDT;1460,01;SAÍDA;Levantamento Externo
2025-12-21;USDT;5548,01;SAÍDA;Levantamento Externo
2025-12-22;USDT;8277,01;SAÍDA;Levantamento Externo
